linearVelRFoot,linearVelLFoot
0,0
1.86565143802451e-05,2.39536125607478e-05
2.99748450228203e-05,5.09909495652394e-05
3.58418944758785e-05,8.1613019051999e-05
4.2170786999363e-05,0.000115797293534783
4.88946968834999e-05,0.000150715492794449
5.494894059591e-05,0.000181942206015384
6.37017568801109e-05,0.000208439868074691
8.41230250288079e-05,0.000232255727639061
0.000117434949244833,0.000254002374075833
0.000154868953906714,0.000275228693673211
0.000190706482860161,0.000298114934953289
0.000223896148011837,0.000321256118790846
0.000252046113605691,0.000342235322722507
0.000272448687774571,0.000363571047491003
0.000288190036133195,0.000389925474693008
0.000303592552628433,0.000421202032801171
0.000320119818574123,0.000454647964596916
0.000336693153990262,0.000487893049921402
0.000348638637740314,0.0005208132472576
0.00034977576907114,0.000555816253490902
0.000335465809548406,0.000594907455090035
0.000302994603560394,0.000639445503909835
0.000252285685667101,0.000690403043491328
0.000187248092048861,0.000748542515776489
0.000119106169245219,0.000813951453196505
7.68624535286304e-05,0.000884111574467128
9.88863319985636e-05,0.000951511233936779
0.000157806577531522,0.00100859687862471
0.000227124631826717,0.00105405396740547
0.000294107429062464,0.00108874028474487
0.000348411366286611,0.00111194150144912
0.000384999864461764,0.00112225467153578
0.000406280300264705,0.00111853074552907
0.00042043241476125,0.00110220347064341
0.000433572944875588,0.0010754997739182
0.000446536102741224,0.00103964049269711
0.00045606174491254,0.000995260700126003
0.000457935271053755,0.000939933848152679
0.000454626790655911,0.000872368799987637
0.000451316922948792,0.000794738314729338
0.000448031396498048,0.000709358364275463
0.000441641992157742,0.000618998688977476
0.000431647944361947,0.000525877863621213
0.000420269022156845,0.000432966049249549
0.000407653009276487,0.000345708505936652
0.000389897585369419,0.000268576052479555
0.000362717498493226,0.000204998049644336
0.000326179218924242,0.000158510624395582
0.000282808481715569,0.000130273854713055
0.000235983953712088,0.000117873083180657
0.000192023192970412,0.000115520759642722
0.00015871951041778,0.00011657844027857
0.000141831838716886,0.000119662568633372
0.000143976891197078,0.000130019510527372
0.000161803433682153,0.000152933124401714
0.000187735418055981,0.00018645611386286
0.000210134056052158,0.000220615280307363
0.000222008435126004,0.000245497576908982
0.000227422970854184,0.000257730360160588
0.000235194771961872,0.000259333135586854
0.000249135019733447,0.000255607639342792
0.0002636616263727,0.000250986125945385
0.000275355132314974,0.000248595924833097
0.000287667906785554,0.000250842114024588
0.000301497319094661,0.000255917466659264
0.000314147291986428,0.000263819349487878
0.000325010046889444,0.000276702160231039
0.000331516397261161,0.000292030024504882
0.000330374857058592,0.000307594945283488
0.000321221932026992,0.000324742775489084
0.000305519914423902,0.0003436687426903
0.000285435398754011,0.000362153912633337
0.000263095837567249,0.000378956759755547
0.000241943676526085,0.000395764241569802
0.000225100903935576,0.000412779884694833
0.000215254561282082,0.000426055121261026
0.00021241044522484,0.000434270228136223
0.000208570537768639,0.000438778906562499
0.000198228984332211,0.000437113417827104
0.000180145008197241,0.000426734345927022
0.000151926762171583,0.000409390675352975
0.000117174898112609,0.00038834604448603
9.04022850053574e-05,0.000367269299014566
8.51726906332476e-05,0.000348282116969153
0.000102936356600767,0.000330298106525448
0.00013647517897296,0.000314012205469505
0.00017524731621848,0.000301325478395358
0.000212873722133964,0.000293739933017131
0.000244899865178316,0.000292827663036789
0.000268994974596571,0.000296324811207455
0.000286605918830708,0.000304607634274749
0.000294323052023898,0.000320146724714295
0.000285746452043285,0.000342265357353453
0.000261911089349087,0.00036883083219702
0.000228688030321528,0.000397285201691867
0.000192279125168817,0.000425870418076852
0.000160740768744595,0.000451487301325756
0.000145173299315494,0.000470159507848068
0.00015670535392927,0.000481514195613935
0.000196364766909614,0.00048746671333726
0.000252131505261922,0.000487462341291279
0.000310716820154944,0.000479719095524554
0.000366559345958419,0.000464065509392416
0.000415328864977472,0.000443182557386718
0.000453678567362476,0.000421899715075935
0.000483181611628258,0.000404335968954407
0.000508487241302299,0.000390133709362975
0.000533775746589149,0.000375398207039762
0.000558196530152609,0.000358833590281601
0.000577121745797716,0.000339634862038627
0.000586843514321707,0.00031456713497945
0.000585513457160135,0.000281834012961437
0.000570795790101736,0.000245276202621563
0.000542488748902267,0.000211738784435722
0.000504913166819925,0.00018551327133594
0.000464560615550354,0.000165227000592552
0.000427576341622891,0.00014924984255855
0.000399060749267892,0.000136621483790577
0.000380767117660811,0.000123349096500851
0.000370578387436774,0.000107429137897554
0.00036636509049412,9.3921193615263e-05
0.000364833792882794,9.08475962821333e-05
0.000360492836219626,0.000102791626190907
0.000349210677466796,0.000127623581322835
0.000332667334455887,0.00016562569198619
0.000317344946793217,0.000221493177796335
0.000306021320381037,0.000292877392021704
0.000298776038977958,0.000373992897226805
0.000298199993263093,0.000465508713581956
0.000306731011060553,0.000567759055193318
0.000324690835956941,0.000671789397240943
0.000349146843776141,0.000770036364016264
0.000373829826265339,0.000857497341973553
0.000392424815473873,0.000925342384153832
0.000401186507090878,0.000968633743792179
0.000398827066704166,0.000987333083787161
0.000387721540692189,0.00098312763267001
0.000371234917150268,0.000960332583042214
0.000349771183713813,0.000922234574978634
0.000323686142225706,0.000869702520836807
0.00029540278376683,0.000804091371166727
0.000269465530720797,0.000728181103080305
0.000247832942479745,0.000646065250598918
0.000226695560422535,0.000558216718950865
0.000206011929796545,0.000462126745651264
0.000190645755519436,0.000360215227805186
0.000181406097757892,0.000265878747426529
0.000175806008957791,0.000212689029485668
0.000174454288881458,0.000226931945759359
0.00018063898641692,0.0002824902709401
0.000192595997679295,0.000348419196572973
0.000207723793072205,0.000409844373626623
0.000227321844843091,0.000461082594651323
0.000250148291330202,0.000503389930586124
0.000273341090523224,0.000536192020578323
0.000295868220826825,0.000555134656407833
0.000316834525622486,0.000558167375506275
0.000334458149945273,0.000545057035867148
0.000347885187303298,0.000516297212323886
0.000356277135374745,0.000474707347055275
0.000357967589521664,0.00042430111761413
0.000353258384608265,0.000372800181629096
0.00034376534149455,0.000329473368167536
0.000330534451716868,0.000302254078338992
0.000313364479968764,0.000299718114446474
0.000293902984644888,0.000321464826769098
0.000277131436880599,0.000356776216598125
0.000266914677265632,0.000394542312242487
0.00026598622164383,0.000428501733092319
0.000274400322533685,0.000457639254202299
0.000288286507646863,0.000483485167005772
0.000307047923219327,0.000508808802901479
0.000330024830719335,0.000534212736378775
0.000353335772895248,0.000556836915414914
0.000375400367927724,0.000573363781148951
0.000397950219299602,0.000583047000234719
0.000425168331897922,0.00058517523713255
0.000459435996630784,0.000576549989899718
0.000499919348004701,0.000556497814841551
0.000545610635725176,0.000525304606065933
0.000595034121260411,0.000483896062386398
0.000645795827919053,0.000435578356269158
0.000697703019449023,0.000383214855987075
0.000753442336994597,0.000331618158435984
0.000811151733592163,0.000287131721632523
0.000864102005822247,0.000253618739068041
0.000907377058445499,0.000235885494509855
0.000935571153422944,0.000242902206613772
0.000943919410461742,0.000278265184017261
0.000933503661598798,0.000329976921622691
0.000908328846224398,0.000382387727205004
0.00087531072181954,0.000427402047533408
0.000841300879865134,0.000459699883821317
0.000806861994907077,0.000475125513633438
0.000769939154764359,0.000476423299569645
0.000730607433271995,0.000468289737449176
0.000689367148530719,0.000451615049389542
0.000646785991845908,0.000429167360824195
0.000607881268620816,0.000406679339032104
0.000575850486571311,0.000388928672619133
0.000545808638700658,0.000378728728595504
0.000518040893083901,0.000375380190995394
0.000500480420450975,0.000378367563417154
0.000491787095599002,0.000387385322622337
0.000484457354324665,0.000399192085191459
0.000476857017976143,0.000411575031476983
0.000468540636970817,0.000423848643239962
0.000456972528158341,0.000433830849306596
0.00044063897893193,0.000439451234614145
0.000421943175111145,0.000442162552454568
0.000405947466082027,0.000443462383084452
0.000397479384809235,0.000443419845347349
0.000400292236226143,0.000444227878768144
0.000411328908750558,0.000449166375793466
0.000426490383700144,0.000458131266960711
0.000445687046219522,0.000467471050300328
0.000467811485427049,0.000474100160040168
0.000491878273135925,0.000477289848436321
0.000518119318264107,0.000476703629353492
0.000543601153465742,0.000471469610575277
0.000562187423217543,0.000461458800056178
0.000573117095253686,0.00044637711214433
0.000579770890361113,0.000427174768014605
0.000583013909194815,0.000404890626759784
0.000583860422051641,0.00037803840515406
0.000582297991856587,0.000345778836996679
0.000576728950599911,0.000309923729998552
0.000569377185640264,0.000276457130016681
0.000566377889074089,0.000250995022619672
0.000570728818592506,0.000233494363493591
0.000577313169101717,0.000221880618439366
0.000579424894702666,0.00021445498659365
0.000575809525600444,0.0002099060355344
0.000567622401581864,0.000208096339076375
0.000556454564211382,0.0002100734233243
0.000544887331864226,0.000215897670741418
0.000535864389110785,0.000222273971653259
0.000533459216379681,0.000225381841256757
0.000540650522063337,0.000225894477722684
0.000556810856970892,0.000226644376442143
0.000580395003155427,0.000227130093226367
0.000607103775798121,0.000222117357866225
0.0006330519223538,0.000208784401243571
0.000658050757686268,0.000190862501781118
0.000679531232792193,0.00017296278037528
0.000696153890193639,0.00016150134383972
0.000705718825101126,0.000164309119168911
