PressRT,PressRH,PressLT,PressLH
2.34606241004915,0.461392273976333,11.3236612325039,2.90911738846095
11.1079621480945,2.18456588912525,53.5987902187358,13.6096486949338
26.8564185251317,5.28176230994256,129.529466376214,32.3836378761937
47.463998585201,9.33458638842286,228.787137010188,56.2229089316359
71.149077208726,13.9926518510494,342.753835403977,82.9149796130521
96.4506510777485,18.9686280452905,464.414952785889,111.051205953241
122.199016690293,24.0324732824243,588.187845537168,139.781090265382
147.492017633205,29.0052254936171,709.737933912336,168.458036216019
171.668480740783,33.7448278104435,825.814432384595,196.494560205177
194.256869236331,38.1419366486546,934.098436229093,223.374656560831
214.937838923634,42.1313277899897,1033.04958462795,248.700134510598
233.526435687968,45.6836130095877,1121.77207030335,272.198966635719
249.938614414715,48.7899537701772,1199.90748025692,293.657355474926
264.178076158587,51.4575292076293,1267.51244030451,312.904975653229
276.323440555175,53.6977433237959,1324.95190722261,329.841410452276
286.492615663862,55.5326998771245,1372.81560518718,344.422934764679
294.829916473789,57.0076477023526,1411.83134420683,356.634976972939
301.50319177168,58.1685090781647,1442.82558286284,366.51703386971
306.693066938837,59.0524654506298,1466.69013329825,374.195704762383
310.584304200112,59.6966598717959,1484.33897228985,379.860349927917
313.359055113682,60.1370441180619,1496.68228512411,383.726841197136
315.191773597506,60.407532839333,1504.5910612197,386.032425983659
316.245560062601,60.5394193547031,1508.879020428,387.085865906369
316.669716142143,60.5610101454998,1510.28273969175,387.256685033146
316.598303235075,60.4974383053148,1509.44102282064,386.855550352148
316.149515068199,60.378440115739,1506.89779644435,386.091404769845
315.425693428589,60.2363477551229,1503.10729616879,385.112194590783
314.513836076588,60.0966502903936,1498.45648523191,383.944132563975
313.486465784441,59.978797600733,1493.27651146975,382.441160694404
312.402748815295,59.8891848912063,1487.84540917212,380.41585156397
311.30976948822,59.8240073529966,1482.39965036595,377.748793885418
310.243884436687,59.7795861249424,1477.11301244454,374.438974125393
309.224275342404,59.744633692423,1472.09799218852,370.646485788027
308.264187949727,59.7023873448937,1467.43226644783,366.61854274147
307.403187530045,59.6480551031918,1463.16440997916,362.520596827665
306.699762651573,59.5783443364741,1459.32700589291,358.309530420884
306.193786849593,59.4833937128062,1455.93936836604,353.846370725885
305.893986727849,59.3642591185939,1452.99440290531,349.071650392157
305.784957159502,59.2303260725506,1450.45718751542,343.988663952878
305.841110046015,59.0892468518515,1448.28821695591,338.59393744644
306.037677690361,58.9471066896148,1446.45353115516,332.902381492067
306.351295582657,58.8007798936781,1444.90883956066,327.036365499073
306.752584716917,58.6401829165647,1443.61114405675,321.228026034502
307.200657735153,58.4736784935557,1442.52760176779,315.692478111392
307.662731212433,58.3313179490022,1441.61071552741,310.546867063107
308.113254882847,58.2353655551151,1440.81106884474,305.876549646385
308.525198153588,58.1857837897356,1440.10278142671,301.794603784287
308.886882447178,58.1732731907625,1439.46317100417,298.400523992599
309.198754246841,58.1973708999413,1438.87271453568,295.725546079992
309.462713737934,58.2722176425187,1438.33056008208,293.739821944792
309.673895003831,58.4148780434145,1437.84236433319,292.430208144518
309.814581251012,58.6363024502977,1437.40295226952,291.828049085845
309.873406441542,58.9424150981159,1436.99119338164,291.94304522621
309.85204500534,59.3272846632626,1436.59003654551,292.721092928479
309.746467663153,59.7760839227591,1436.19390905459,294.068726812733
309.556222304095,60.2754553518925,1435.79838485678,295.904354859284
309.283611094265,60.7979446429447,1435.40005469543,298.204953635229
308.909513356343,61.3061580529541,1434.98857462231,300.961802991754
308.422457108336,61.7797184974503,1434.54861223693,304.091389675215
307.840648796605,62.2119211768514,1434.07713397777,307.447700576002
307.196639018709,62.5911036676937,1433.58844237551,310.896156150077
306.525127668896,62.9021707842057,1433.10967212681,314.346425632366
305.845735159235,63.1435104280673,1432.66911844828,317.721438111961
305.165917176088,63.3238890627247,1432.27944000847,320.933230031902
304.491398133587,63.4597489761738,1431.93310159516,323.888245569707
303.834217423507,63.5728978602324,1431.61515526594,326.491571694571
303.210875149982,63.6651105546153,1431.32890308631,328.665865119802
302.632952007246,63.7227610836274,1431.08370324887,330.373121085148
302.107898135316,63.7521334093021,1430.86979962347,331.598837013771
301.639766595841,63.7745660698357,1430.67873997843,332.33132639307
301.22988148287,63.798801396808,1430.51115547783,332.584886022178
300.877435064495,63.8236594769768,1430.36679527546,332.440190120957
300.572191674547,63.8560372168054,1430.24474074609,332.049695519073
300.297013967132,63.908802678993,1430.13577026869,331.592615398537
300.037834142605,63.9833549315539,1429.99330970048,331.216131298211
299.783375746487,64.0722639528567,1429.74362949838,331.014823721755
299.532673458038,64.1693892056134,1429.34142647314,331.040021875788
299.292690549058,64.2697699871712,1428.78022974765,331.316138775637
299.068425620598,64.3695045309029,1428.0835166667,331.854026005021
298.85539575452,64.4656242726734,1427.29697071983,332.6381671389
298.6419953558,64.5637885548071,1426.45839580837,333.633333050152
298.419346052613,64.6760887239909,1425.5749168555,334.821577380288
298.180936266964,64.8035244412578,1424.63775581913,336.198753862697
297.937911504199,64.9385677929857,1423.64186788129,337.747956266816
297.72241427941,65.0752143745119,1422.57740549645,339.44303298642
297.558204887031,65.2088146218682,1421.42333002943,341.267208856575
297.454059335332,65.3359022302309,1420.15850871055,343.234876493486
297.422641465692,65.4540257079916,1418.78585833719,345.399493442505
297.471376881788,65.5537673938269,1417.33444680208,347.811488213937
297.587805967508,65.6206680867119,1415.83682422561,350.478290571313
